window_id;n_likes;n_comments;window_name;window_card_image;window_badge_color;window_description;window_average_price;window_last_visit;window_high_light_1;window_high_light_2;window_high_light_3;image_list;carousel_interval;window_category;window_product_type;window_comments
763;425;5;teste_763;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_763;4905;774;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-375;dddd|aaa|kkk
764;426;5;teste_764;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_764;4911;775;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-375,5;aaaaa|bbbbb|ccccc
765;426;5;teste_765;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_765;4918;776;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-376;dddd|aaa|kkk
766;427;5;teste_766;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_766;4924;777;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-376,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
767;427;5;teste_767;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_767;4930;778;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-377;aandekjh746|dbekhdb955
768;428;5;teste_768;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_768;4937;779;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-377,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
769;428;5;teste_769;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_769;4943;780;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-378;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
770;429;5;teste_770;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_770;4950;781;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-378,5;dddd|aaa|kkk
771;429;5;teste_771;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_771;4956;782;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-379;aaaaa|bbbbb|ccccc
772;430;5;teste_772;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_772;4963;783;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-379,5;dddd|aaa|kkk
773;430;5;teste_773;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_773;4969;784;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-380;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
774;431;5;teste_774;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_774;4975;785;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-380,5;aandekjh746|dbekhdb956
775;431;5;teste_775;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_775;4982;786;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-381;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
776;432;5;teste_776;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_776;4988;787;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-381,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
777;432;5;teste_777;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_777;4995;788;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-382;dddd|aaa|kkk
778;433;5;teste_778;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_778;5001;789;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-382,5;aaaaa|bbbbb|ccccc
779;433;5;teste_779;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_779;5008;790;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-383;dddd|aaa|kkk
780;434;5;teste_780;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_780;5014;791;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-383,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
781;434;5;teste_781;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_781;5020;792;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-384;aandekjh746|dbekhdb957
782;435;5;teste_782;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_782;5027;793;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-384,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
783;435;5;teste_783;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_783;5033;794;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-385;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
784;436;5;teste_784;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_784;5040;795;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-385,5;dddd|aaa|kkk
785;436;5;teste_785;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_785;5046;796;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-386;aaaaa|bbbbb|ccccc
786;437;5;teste_786;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_786;5053;797;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-386,5;dddd|aaa|kkk
787;437;5;teste_787;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_787;5059;798;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-387;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
788;438;5;teste_788;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_788;5065;799;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-387,5;aandekjh746|dbekhdb958
789;438;5;teste_789;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_789;5072;800;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-388;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
790;439;5;teste_790;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_790;5078;801;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-388,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
791;439;5;teste_791;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_791;5085;802;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-389;dddd|aaa|kkk
792;440;5;teste_792;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_792;5091;803;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-389,5;aaaaa|bbbbb|ccccc
793;440;5;teste_793;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_793;5098;804;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-390;dddd|aaa|kkk
794;441;5;teste_794;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_794;5104;805;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-390,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
795;441;5;teste_795;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_795;5110;806;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-391;aandekjh746|dbekhdb959
796;442;5;teste_796;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_796;5117;807;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-391,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
797;442;5;teste_797;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_797;5123;808;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-392;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
798;443;5;teste_798;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_798;5130;809;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-392,5;dddd|aaa|kkk
799;443;5;teste_799;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_799;5136;810;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-393;aaaaa|bbbbb|ccccc
800;444;5;teste_800;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_800;5143;811;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-393,5;dddd|aaa|kkk
801;444;5;teste_801;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_801;5149;812;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-394;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
802;445;5;teste_802;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_802;5155;813;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-394,5;aandekjh746|dbekhdb960
803;445;5;teste_803;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_803;5162;814;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-395;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
804;446;5;teste_804;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_804;5168;815;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-395,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
805;446;5;teste_805;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_805;5175;816;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-396;dddd|aaa|kkk
806;447;5;teste_806;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_806;5181;817;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-396,5;aaaaa|bbbbb|ccccc
807;447;5;teste_807;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_807;5188;818;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-397;dddd|aaa|kkk
808;448;5;teste_808;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_808;5194;819;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-397,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
809;448;5;teste_809;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_809;5200;820;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-398;aandekjh746|dbekhdb961
810;449;5;teste_810;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_810;5207;821;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-398,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
811;449;5;teste_811;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_811;5213;822;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-399;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
812;450;5;teste_812;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_812;5220;823;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-399,5;dddd|aaa|kkk
813;450;5;teste_813;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_813;5226;824;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-400;aaaaa|bbbbb|ccccc
814;451;5;teste_814;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_814;5233;825;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-400,5;dddd|aaa|kkk
815;451;5;teste_815;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_815;5239;826;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-401;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
816;452;5;teste_816;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_816;5245;827;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-401,5;aandekjh746|dbekhdb962
817;452;5;teste_817;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_817;5252;828;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-402;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
818;453;5;teste_818;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_818;5258;829;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-402,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
819;453;5;teste_819;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_819;5265;830;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-403;dddd|aaa|kkk
820;454;5;teste_820;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_820;5271;831;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-403,5;aaaaa|bbbbb|ccccc
821;454;5;teste_821;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_821;5278;832;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-404;dddd|aaa|kkk
822;454;5;teste_822;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_822;5284;833;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-404,5;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
823;455;5;teste_823;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_823;5290;834;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-405;aandekjh746|dbekhdb963
824;455;5;teste_824;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_824;5297;835;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-405,5;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
825;456;5;teste_825;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_825;5303;836;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-406;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
826;456;5;teste_826;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_826;5310;837;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-406,5;dddd|aaa|kkk
827;457;5;teste_827;https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg;black;teste_827;5316;838;Entrega em até 5 dias úteis!;Promoção especial para dia das mães!;Produtos 100% veganos!;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-407;aaaaa|bbbbb|ccccc
828;457;5;teste_828;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_828;5323;839;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-407,5;dddd|aaa|kkk
829;458;5;teste_829;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_829;5329;840;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;c;-408;"a,jdhdlj;[ndkn876|kjhdwkjhd|"
830;458;5;teste_830;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_830;5335;841;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;d;-408,5;aandekjh746|dbekhdb964
831;459;5;teste_831;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_831;5342;842;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;a;-409;"jhvbehj  bdwhb    kjhwd;| kjhd  kjndj  37298s jn{{}"
832;459;5;teste_832;https://http2.mlstatic.com/D_664890-MLA49013861872_022022-P.jpg;black;teste_832;5348;843;teste_h1;teste_h2;teste_h3;[https://images-americanas.b2w.io/produtos/01/00/img/1614132/3/1614132374_2SZ.jpg, https://m.media-amazon.com/images/I/41+TZDoblPL._AC_SY1000_.jpg];150;b;-409,5;dnwj*jndwjn* * | lkdnwln  kwjdnkwj  ,,..kin s-nsjs |
